Time,Human Count,Social Distance violate,Restricted Entry,Abnormal Activity 
2025-11-08 11:52:57.905884,0,0,0,0
2025-11-08 11:52:58.158011,0,0,0,0
2025-11-08 11:52:58.425315,0,0,0,0
2025-11-08 11:52:58.768851,0,0,0,0
2025-11-08 11:52:59.067051,0,0,0,0
2025-11-08 11:52:59.352301,0,0,0,0
2025-11-08 11:52:59.635201,0,0,0,0
2025-11-08 11:52:59.904173,0,0,0,0
2025-11-08 11:53:00.169699,0,0,0,0
2025-11-08 11:53:00.424835,0,0,0,0
2025-11-08 11:53:00.709514,0,0,0,0
2025-11-08 11:53:00.993678,0,0,0,0
2025-11-08 11:53:01.306088,0,0,0,0
2025-11-08 11:53:01.637536,0,0,0,0
2025-11-08 11:53:01.935248,0,0,0,0
2025-11-08 11:53:02.201265,0,0,0,0
2025-11-08 11:53:02.454402,0,0,0,0
2025-11-08 11:53:02.736064,0,0,0,0
2025-11-08 11:53:03.035055,0,0,0,0
2025-11-08 11:53:03.302458,0,0,0,0
2025-11-08 11:53:03.588206,0,0,0,0
2025-11-08 11:53:03.979830,0,0,0,0
2025-11-08 11:53:04.308849,0,0,0,0
2025-11-08 11:53:04.650598,0,0,0,0
2025-11-08 11:53:05.076704,0,0,0,0
2025-11-08 11:53:05.348831,0,0,0,0
2025-11-08 11:53:05.648057,0,0,0,0
2025-11-08 11:53:05.948208,0,0,0,0
2025-11-08 11:53:06.295506,0,0,0,0
2025-11-08 11:53:06.668345,0,0,0,0
2025-11-08 11:53:06.997685,0,0,0,0
2025-11-08 11:53:07.281373,0,0,0,0
2025-11-08 11:53:07.533503,0,0,0,0
2025-11-08 11:53:07.804194,0,0,0,0
2025-11-08 11:53:08.072420,0,0,0,0
2025-11-08 11:53:08.325630,0,0,0,0
2025-11-08 11:53:08.563802,0,0,0,0
2025-11-08 11:53:08.829460,0,0,0,0
2025-11-08 11:53:09.155176,0,0,0,0
2025-11-08 11:53:09.439370,0,0,0,0
2025-11-08 11:53:09.705974,0,0,0,0
2025-11-08 11:53:09.956747,0,0,0,0
2025-11-08 11:53:10.224431,0,0,0,0
2025-11-08 11:53:10.461597,0,0,0,0
2025-11-08 11:53:10.701268,0,0,0,0
2025-11-08 11:53:10.953387,0,0,0,0
2025-11-08 11:53:11.221268,0,0,0,0
2025-11-08 11:53:11.487783,0,0,0,0
2025-11-08 11:53:11.767165,0,0,0,0
2025-11-08 11:53:12.049913,0,0,0,0
2025-11-08 11:53:12.332589,0,0,0,0
2025-11-08 11:53:12.564945,0,0,0,0
2025-11-08 11:53:12.800609,0,0,0,0
2025-11-08 11:53:13.038460,0,0,0,0
2025-11-08 11:53:13.306323,0,0,0,0
2025-11-08 11:53:13.545948,0,0,0,0
2025-11-08 11:53:13.781248,0,0,0,0
2025-11-08 11:53:14.066759,0,0,0,0
2025-11-08 11:53:14.346691,0,0,0,0
2025-11-08 11:53:14.597404,0,0,0,0
2025-11-08 11:53:14.863954,0,0,0,0
2025-11-08 11:53:15.102293,0,0,0,0
2025-11-08 11:53:15.352994,0,0,0,0
2025-11-08 11:53:15.588701,0,0,0,0
2025-11-08 11:53:15.824324,0,0,0,0
2025-11-08 11:53:16.060468,0,0,0,0
2025-11-08 11:53:16.314171,0,0,0,0
2025-11-08 11:53:16.568599,0,0,0,0
2025-11-08 11:53:16.837825,0,0,0,0
2025-11-08 11:53:17.120489,0,0,0,0
2025-11-08 11:53:17.422699,0,0,0,0
2025-11-08 11:53:17.687387,0,0,0,0
2025-11-08 11:53:17.939570,0,0,0,0
2025-11-08 11:53:18.208325,0,0,0,0
2025-11-08 11:53:18.491980,0,0,0,0
2025-11-08 11:53:18.759095,0,0,0,0
2025-11-08 11:53:19.028780,0,0,0,0
2025-11-08 11:53:19.322721,0,0,0,0
2025-11-08 11:53:19.655692,0,0,0,0
2025-11-08 11:53:19.971627,0,0,0,0
2025-11-08 11:53:20.270331,0,0,0,0
2025-11-08 11:53:20.556170,0,0,0,0
2025-11-08 11:53:20.807851,0,0,0,0
2025-11-08 11:53:21.075734,0,0,0,0
2025-11-08 11:53:21.345386,0,0,0,0
2025-11-08 11:53:21.648417,0,0,0,0
2025-11-08 11:53:21.945816,0,0,0,0
2025-11-08 11:53:22.277720,0,0,0,0
2025-11-08 11:53:22.577439,0,0,0,0
2025-11-08 11:53:22.829110,0,0,0,0
2025-11-08 11:53:23.085249,0,0,0,0
2025-11-08 11:53:23.351709,0,0,0,0
2025-11-08 11:53:23.632438,0,0,0,0
2025-11-08 11:53:23.884567,0,0,0,0
2025-11-08 11:53:24.150895,0,0,0,0
2025-11-08 11:53:24.476439,0,0,0,0
2025-11-08 11:53:24.808033,0,0,0,0
2025-11-08 11:53:25.090906,0,0,0,0
2025-11-08 11:53:25.342854,0,0,0,0
2025-11-08 11:53:25.595551,0,0,0,0
2025-11-08 11:53:25.861870,0,0,0,0
2025-11-08 11:53:26.099108,0,0,0,0
2025-11-08 11:53:26.351213,0,0,0,0
2025-11-08 11:53:26.604874,0,0,0,0
2025-11-08 11:53:26.917080,0,0,0,0
2025-11-08 11:53:27.198846,0,0,0,0
2025-11-08 11:53:27.465398,0,0,0,0
2025-11-08 11:53:27.733101,0,0,0,0
2025-11-08 11:53:27.982183,0,0,0,0
2025-11-08 11:53:28.300443,0,0,0,0
2025-11-08 11:53:28.554576,0,0,0,0
2025-11-08 11:53:28.820539,0,0,0,0
2025-11-08 11:53:29.058639,0,0,0,0
2025-11-08 11:53:29.340119,0,0,0,0
2025-11-08 11:53:29.635704,0,0,0,0
2025-11-08 11:53:29.936108,0,0,0,0
2025-11-08 11:53:30.218763,0,0,0,0
2025-11-08 11:53:30.498030,0,0,0,0
2025-11-08 11:53:30.783669,0,0,0,0
2025-11-08 11:53:31.080390,0,0,0,0
2025-11-08 11:53:31.392588,0,0,0,0
2025-11-08 11:53:31.659599,0,0,0,0
2025-11-08 11:53:32.006218,0,0,0,0
2025-11-08 11:53:32.321751,0,0,0,0
2025-11-08 11:53:32.617477,0,0,0,0
2025-11-08 11:53:32.884554,0,0,0,0
2025-11-08 11:53:33.215093,0,0,0,0
2025-11-08 11:53:33.483205,0,0,0,0
2025-11-08 11:53:33.753770,0,0,0,0
2025-11-08 11:53:34.023455,0,0,0,0
2025-11-08 11:53:34.291272,0,0,0,0
2025-11-08 11:53:34.601848,0,0,0,0
2025-11-08 11:53:34.885243,0,0,0,0
2025-11-08 11:53:35.199951,0,0,0,0
2025-11-08 11:53:35.437607,0,0,0,0
2025-11-08 11:53:35.692900,0,0,0,0
2025-11-08 11:53:36.020021,0,0,0,0
2025-11-08 11:53:36.289004,0,0,0,0
2025-11-08 11:53:36.554777,0,0,0,0
2025-11-08 11:53:36.856318,0,0,0,0
2025-11-08 11:53:37.186545,0,0,0,0
2025-11-08 11:53:37.469070,0,0,0,0
2025-11-08 11:53:37.751670,0,0,0,0
2025-11-08 11:53:38.018433,0,0,0,0
2025-11-08 11:53:38.298633,0,0,0,0
2025-11-08 11:53:38.566319,0,0,0,0
2025-11-08 11:53:38.834018,0,0,0,0
2025-11-08 11:53:39.103158,0,0,0,0
2025-11-08 11:53:39.388805,0,0,0,0
2025-11-08 11:53:39.728303,0,0,0,0
2025-11-08 11:53:40.026128,0,0,0,0
2025-11-08 11:53:40.342842,0,0,0,0
2025-11-08 11:53:40.609471,0,0,0,0
2025-11-08 11:53:40.876116,0,0,0,0
2025-11-08 11:53:41.146328,0,0,0,0
2025-11-08 11:53:41.428030,0,0,0,0
2025-11-08 11:53:41.714738,0,0,0,0
2025-11-08 11:53:42.011959,0,0,0,0
2025-11-08 11:53:42.384063,0,0,0,0
2025-11-08 11:53:42.698014,0,0,0,0
2025-11-08 11:53:42.994166,0,0,0,0
2025-11-08 11:53:43.277626,0,0,0,0
2025-11-08 11:53:43.589617,0,0,0,0
2025-11-08 11:53:43.856428,0,0,0,0
2025-11-08 11:53:44.124339,0,0,0,0
2025-11-08 11:53:44.452547,0,0,0,0
2025-11-08 11:53:44.814398,0,0,0,0
2025-11-08 11:53:45.111650,0,0,0,0
2025-11-08 11:53:45.413355,0,0,0,0
2025-11-08 11:53:45.665520,0,0,0,0
2025-11-08 11:53:45.946558,0,0,0,0
2025-11-08 11:53:46.210306,0,0,0,0
2025-11-08 11:53:46.508000,0,0,0,0
2025-11-08 11:53:46.775664,0,0,0,0
2025-11-08 11:53:47.058659,0,0,0,0
2025-11-08 11:53:47.371673,0,0,0,0
2025-11-08 11:53:47.670018,0,0,0,0
2025-11-08 11:53:47.968749,0,0,0,0
2025-11-08 11:53:48.267976,0,0,0,0
2025-11-08 11:53:48.554694,0,0,0,0
2025-11-08 11:53:48.835168,0,0,0,0
2025-11-08 11:53:49.119302,0,0,0,0
2025-11-08 11:53:49.401310,0,0,0,0
2025-11-08 11:53:49.731210,0,0,0,0
2025-11-08 11:53:50.057436,0,0,0,0
2025-11-08 11:53:50.355132,0,0,0,0
2025-11-08 11:53:50.813593,0,0,0,0
2025-11-08 11:53:51.096974,0,0,0,0
2025-11-08 11:53:51.379636,0,0,0,0
2025-11-08 11:53:51.649375,0,0,0,0
2025-11-08 11:53:51.931356,0,0,0,0
2025-11-08 11:53:52.231635,0,0,0,0
2025-11-08 11:53:52.540609,0,0,0,0
2025-11-08 11:53:52.856330,0,0,0,0
2025-11-08 11:53:53.153210,0,0,0,0
2025-11-08 11:53:53.418877,0,0,0,0
2025-11-08 11:53:53.688669,0,0,0,0
2025-11-08 11:53:53.956786,0,0,0,0
2025-11-08 11:53:54.257006,0,0,0,0
2025-11-08 11:53:54.508113,0,0,0,0
2025-11-08 11:53:54.822141,0,0,0,0
2025-11-08 11:53:55.104824,0,0,0,0
2025-11-08 11:53:55.385607,0,0,0,0
2025-11-08 11:53:55.653512,0,0,0,0
2025-11-08 11:53:55.936471,0,0,0,0
2025-11-08 11:53:56.206176,0,0,0,0
2025-11-08 11:53:56.455871,0,0,0,0
2025-11-08 11:53:56.705800,0,0,0,0
2025-11-08 11:53:56.972508,0,0,0,0
2025-11-08 11:53:57.239251,0,0,0,0
2025-11-08 11:53:57.532613,0,0,0,0
2025-11-08 11:53:57.828726,0,0,0,0
2025-11-08 11:53:58.096421,0,0,0,0
2025-11-08 11:53:58.348103,0,0,0,0
2025-11-08 11:53:58.602204,0,0,0,0
2025-11-08 11:53:58.869443,0,0,0,0
2025-11-08 11:53:59.106568,0,0,0,0
2025-11-08 11:53:59.359806,0,0,0,0
2025-11-08 11:53:59.628373,0,0,0,0
2025-11-08 11:53:59.944589,0,0,0,0
2025-11-08 11:54:00.286282,0,0,0,0
2025-11-08 11:54:00.600536,0,0,0,0
2025-11-08 11:54:00.856203,0,0,0,0
2025-11-08 11:54:01.123342,0,0,0,0
2025-11-08 11:54:01.391697,0,0,0,0
2025-11-08 11:54:01.656280,0,0,0,0
2025-11-08 11:54:01.909438,0,0,0,0
2025-11-08 11:54:02.190108,0,0,0,0
2025-11-08 11:54:02.489603,0,0,0,0
2025-11-08 11:54:02.773046,0,0,0,0
2025-11-08 11:54:03.087781,0,0,0,0
2025-11-08 11:54:03.339067,0,0,0,0
2025-11-08 11:54:03.593452,0,0,0,0
2025-11-08 11:54:03.862130,0,0,0,0
2025-11-08 11:54:04.206969,0,0,0,0
2025-11-08 11:54:04.476691,0,0,0,0
2025-11-08 11:54:04.778795,0,0,0,0
2025-11-08 11:54:05.136233,0,0,0,0
2025-11-08 11:54:05.420188,0,0,0,0
2025-11-08 11:54:05.732905,0,0,0,0
2025-11-08 11:54:06.000743,0,0,0,0
2025-11-08 11:54:06.299440,0,0,0,0
2025-11-08 11:54:06.583381,0,0,0,0
2025-11-08 11:54:06.849094,0,0,0,0
2025-11-08 11:54:07.134964,0,0,0,0
2025-11-08 11:54:07.417593,0,0,0,0
2025-11-08 11:54:07.741532,0,0,0,0
2025-11-08 11:54:08.039841,0,0,0,0
2025-11-08 11:54:08.354805,0,0,0,0
2025-11-08 11:54:08.608076,0,0,0,0
2025-11-08 11:54:08.877357,0,0,0,0
2025-11-08 11:54:09.145374,0,0,0,0
2025-11-08 11:54:09.424036,0,0,0,0
2025-11-08 11:54:09.691130,0,0,0,0
2025-11-08 11:54:09.961872,0,0,0,0
2025-11-08 11:54:10.306035,0,0,0,0
2025-11-08 11:54:10.615924,0,0,0,0
2025-11-08 11:54:10.885611,0,0,0,0
2025-11-08 11:54:11.135928,0,0,0,0
2025-11-08 11:54:11.404571,0,0,0,0
2025-11-08 11:54:11.669607,0,0,0,0
2025-11-08 11:54:11.921735,0,0,0,0
2025-11-08 11:54:12.171443,0,0,0,0
2025-11-08 11:54:12.439613,0,0,0,0
2025-11-08 11:54:12.739585,0,0,0,0
2025-11-08 11:54:13.028581,0,0,0,0
2025-11-08 11:54:13.431885,0,0,0,0
2025-11-08 11:54:13.683359,0,0,0,0
2025-11-08 11:54:13.951735,0,0,0,0
2025-11-08 11:54:14.204037,0,0,0,0
2025-11-08 11:54:14.472130,0,0,0,0
2025-11-08 11:54:14.723868,0,0,0,0
2025-11-08 11:54:14.991601,0,0,0,0
2025-11-08 11:54:15.301131,0,0,0,0
2025-11-08 11:54:15.617394,0,0,0,0
2025-11-08 11:54:15.914710,0,0,0,0
2025-11-08 11:54:16.210500,0,0,0,0
2025-11-08 11:54:16.493751,0,0,0,0
2025-11-08 11:54:16.756400,0,0,0,0
2025-11-08 11:54:17.025703,0,0,0,0
2025-11-08 11:54:17.276425,0,0,0,0
2025-11-08 11:54:17.559136,0,0,0,0
2025-11-08 11:54:17.855565,0,0,0,0
2025-11-08 11:54:18.121570,0,0,0,0
2025-11-08 11:54:18.405273,0,0,0,0
2025-11-08 11:54:18.691397,0,0,0,0
2025-11-08 11:54:18.943842,0,0,0,0
2025-11-08 11:54:19.194917,0,0,0,0
2025-11-08 11:54:19.446071,0,0,0,0
2025-11-08 11:54:19.713722,0,0,0,0
2025-11-08 11:54:19.967497,0,0,0,0
2025-11-08 11:54:20.264071,0,0,0,0
2025-11-08 11:54:20.564763,0,0,0,0
2025-11-08 11:54:20.843897,0,0,0,0
2025-11-08 11:54:21.098562,0,0,0,0
2025-11-08 11:54:21.331665,0,0,0,0
2025-11-08 11:54:21.567354,0,0,0,0
2025-11-08 11:54:21.836694,0,0,0,0
2025-11-08 11:54:22.089148,0,0,0,0
2025-11-08 11:54:22.327084,0,0,0,0
2025-11-08 11:54:22.578801,0,0,0,0
2025-11-08 11:54:22.905730,0,0,0,0
2025-11-08 11:54:23.188883,0,0,0,0
2025-11-08 11:54:23.454615,0,0,0,0
2025-11-08 11:54:23.708271,0,0,0,0
2025-11-08 11:54:23.990401,0,0,0,0
2025-11-08 11:54:24.243638,0,0,0,0
2025-11-08 11:54:24.483344,0,0,0,0
2025-11-08 11:54:24.736694,0,0,0,0
2025-11-08 11:54:25.004355,0,0,0,0
2025-11-08 11:54:25.289342,0,0,0,0
2025-11-08 11:54:25.556321,0,0,0,0
2025-11-08 11:54:25.871605,0,0,0,0
2025-11-08 11:54:26.157801,0,0,0,0
2025-11-08 11:54:26.426490,0,0,0,0
2025-11-08 11:54:26.696015,0,0,0,0
2025-11-08 11:54:26.979363,0,0,0,0
2025-11-08 11:54:27.246619,0,0,0,0
2025-11-08 11:54:27.499740,0,0,0,0
2025-11-08 11:54:27.801159,0,0,0,0
2025-11-08 11:54:28.100195,0,0,0,0
2025-11-08 11:54:28.400798,0,0,0,0
2025-11-08 11:54:28.685252,0,0,0,0
2025-11-08 11:54:28.955369,0,0,0,0
2025-11-08 11:54:29.223559,0,0,0,0
2025-11-08 11:54:29.492464,0,0,0,0
2025-11-08 11:54:29.744352,0,0,0,0
2025-11-08 11:54:30.014057,0,0,0,0
2025-11-08 11:54:30.311230,0,0,0,0
2025-11-08 11:54:30.594098,0,0,0,0
2025-11-08 11:54:30.877105,0,0,0,0
2025-11-08 11:54:31.164249,0,0,0,0
2025-11-08 11:54:31.415543,0,0,0,0
2025-11-08 11:54:31.651989,0,0,0,0
2025-11-08 11:54:31.901867,0,0,0,0
2025-11-08 11:54:32.170002,0,0,0,0
2025-11-08 11:54:32.422013,0,0,0,0
2025-11-08 11:54:32.677393,0,0,0,0
2025-11-08 11:54:32.971614,0,0,0,0
2025-11-08 11:54:33.257308,0,0,0,0
2025-11-08 11:54:33.541035,0,0,0,0
2025-11-08 11:54:33.824176,0,0,0,0
2025-11-08 11:54:34.185450,0,0,0,0
2025-11-08 11:54:34.437603,0,0,0,0
2025-11-08 11:54:34.707353,0,0,0,0
2025-11-08 11:54:34.959471,0,0,0,0
2025-11-08 11:54:35.277215,0,0,0,0
2025-11-08 11:54:35.604567,0,0,0,0
2025-11-08 11:54:35.875587,0,0,0,0
2025-11-08 11:54:36.189587,0,0,0,0
2025-11-08 11:54:36.455933,0,0,0,0
2025-11-08 11:54:36.722621,0,0,0,0
2025-11-08 11:54:36.991873,0,0,0,0
2025-11-08 11:54:37.275510,0,0,0,0
2025-11-08 11:54:37.557850,0,0,0,0
2025-11-08 11:54:37.827564,0,0,0,0
2025-11-08 11:54:38.153996,0,0,0,0
2025-11-08 11:54:38.475018,0,0,0,0
2025-11-08 11:54:38.783316,0,0,0,0
2025-11-08 11:54:39.067762,0,0,0,0
2025-11-08 11:54:39.334301,0,0,0,0
2025-11-08 11:54:39.587633,0,0,0,0
2025-11-08 11:54:39.825783,0,0,0,0
2025-11-08 11:54:40.063801,0,0,0,0
2025-11-08 11:54:40.318486,0,0,0,0
2025-11-08 11:54:40.614249,0,0,0,0
2025-11-08 11:54:40.881020,0,0,0,0
2025-11-08 11:54:41.177472,0,0,0,0
2025-11-08 11:54:41.427243,0,0,0,0
2025-11-08 11:54:41.681072,0,0,0,0
2025-11-08 11:54:41.965343,0,0,0,0
2025-11-08 11:54:42.248606,0,0,0,0
2025-11-08 11:54:42.546010,0,0,0,0
2025-11-08 11:54:42.845324,0,0,0,0
2025-11-08 11:54:43.155300,0,0,0,0
2025-11-08 11:54:43.499758,0,0,0,0
2025-11-08 11:54:43.782716,0,0,0,0
2025-11-08 11:54:44.050396,0,0,0,0
2025-11-08 11:54:44.316539,0,0,0,0
2025-11-08 11:54:44.582716,0,0,0,0
2025-11-08 11:54:44.851521,0,0,0,0
2025-11-08 11:54:45.103396,0,0,0,0
2025-11-08 11:54:45.387797,0,0,0,0
2025-11-08 11:54:45.730063,0,0,0,0
2025-11-08 11:54:46.039830,0,0,0,0
2025-11-08 11:54:46.306637,0,0,0,0
2025-11-08 11:54:46.541008,0,0,0,0
2025-11-08 11:54:46.792374,0,0,0,0
2025-11-08 11:54:47.087372,0,0,0,0
2025-11-08 11:54:47.305539,0,0,0,0
2025-11-08 11:54:47.607585,0,0,0,0
2025-11-08 11:54:47.872567,0,0,0,0
2025-11-08 11:54:48.132955,0,0,0,0
2025-11-08 11:54:48.382580,0,0,0,0
2025-11-08 11:54:48.617211,0,0,0,0
2025-11-08 11:54:48.857734,0,0,0,0
2025-11-08 11:54:49.120432,0,0,0,0
2025-11-08 11:54:49.356169,0,0,0,0
2025-11-08 11:54:49.594592,0,0,0,0
2025-11-08 11:54:49.845167,0,0,0,0
2025-11-08 11:54:50.079292,0,0,0,0
2025-11-08 11:54:50.350011,0,0,0,0
2025-11-08 11:54:50.612304,0,0,0,0
2025-11-08 11:54:50.863681,0,0,0,0
2025-11-08 11:54:51.098270,0,0,0,0
2025-11-08 11:54:51.349167,0,0,0,0
2025-11-08 11:54:51.616572,0,0,0,0
2025-11-08 11:54:51.885211,0,0,0,0
2025-11-08 11:54:52.121858,0,0,0,0
2025-11-08 11:54:52.421116,0,0,0,0
2025-11-08 11:54:52.675015,0,0,0,0
2025-11-08 11:54:52.946797,0,0,0,0
2025-11-08 11:54:53.194602,0,0,0,0
2025-11-08 11:54:53.443720,0,0,0,0
2025-11-08 11:54:53.695866,0,0,0,0
2025-11-08 11:54:53.963371,0,0,0,0
2025-11-08 11:54:54.213486,0,0,0,0
2025-11-08 11:54:54.464434,0,0,0,0
2025-11-08 11:54:54.717059,0,0,0,0
2025-11-08 11:54:55.014299,0,0,0,0
2025-11-08 11:54:55.296178,0,0,0,0
2025-11-08 11:54:55.544605,0,0,0,0
2025-11-08 11:54:55.794986,0,0,0,0
2025-11-08 11:54:56.060291,0,0,0,0
2025-11-08 11:54:56.313514,0,0,0,0
2025-11-08 11:54:56.562774,0,0,0,0
2025-11-08 11:54:56.812126,0,0,0,0
2025-11-08 11:54:57.265112,0,0,0,0
2025-11-08 11:54:57.706225,0,0,0,0
2025-11-08 11:54:58.016706,0,0,0,0
2025-11-08 11:54:58.299955,0,0,0,0
2025-11-08 11:54:58.614509,0,0,0,0
2025-11-08 11:54:58.863426,0,0,0,0
2025-11-08 11:54:59.130998,0,0,0,0
2025-11-08 11:54:59.424959,0,0,0,0
2025-11-08 11:54:59.675103,0,0,0,0
2025-11-08 11:54:59.927116,0,0,0,0
2025-11-08 11:55:00.224682,0,0,0,0
2025-11-08 11:55:00.604621,0,0,0,0
2025-11-08 11:55:00.962800,1,0,0,0
2025-11-08 11:55:01.276797,1,0,0,0
2025-11-08 11:55:01.574283,1,0,0,0
2025-11-08 11:55:01.857919,1,0,0,0
2025-11-08 11:55:02.143452,0,0,0,0
2025-11-08 11:55:02.395741,1,0,0,0
2025-11-08 11:55:02.692137,1,0,0,0
2025-11-08 11:55:02.975272,0,0,0,0
2025-11-08 11:55:03.241207,0,0,0,0
2025-11-08 11:55:03.461652,0,0,0,0
2025-11-08 11:55:03.697365,1,0,0,0
2025-11-08 11:55:03.980033,0,0,0,0
2025-11-08 11:55:04.229911,0,0,0,0
2025-11-08 11:55:04.479295,0,0,0,0
2025-11-08 11:55:04.734124,0,0,0,0
2025-11-08 11:55:05.001716,0,0,0,0
2025-11-08 11:55:05.270352,0,0,0,0
2025-11-08 11:55:05.523144,0,0,0,0
2025-11-08 11:55:05.770482,0,0,0,0
2025-11-08 11:55:06.004793,0,0,0,0
2025-11-08 11:55:06.272576,0,0,0,0
2025-11-08 11:55:06.524122,0,0,0,0
2025-11-08 11:55:06.759554,0,0,0,0
2025-11-08 11:55:07.008073,0,0,0,0
2025-11-08 11:55:07.260903,0,0,0,0
2025-11-08 11:55:07.513474,0,0,0,0
2025-11-08 11:55:07.762803,0,0,0,0
2025-11-08 11:55:07.995565,0,0,0,0
2025-11-08 11:55:08.326684,0,0,0,0
2025-11-08 11:55:08.623601,0,0,0,0
2025-11-08 11:55:08.893772,0,0,0,0
2025-11-08 11:55:09.129065,0,0,0,0
2025-11-08 11:55:09.383158,0,0,0,0
2025-11-08 11:55:09.649911,0,0,0,0
2025-11-08 11:55:09.963671,0,0,0,0
2025-11-08 11:55:10.216463,0,0,0,0
2025-11-08 11:55:10.591536,0,0,0,0
2025-11-08 11:55:10.986076,0,0,0,0
2025-11-08 11:55:11.408623,1,0,0,0
2025-11-08 11:55:11.794971,1,0,0,0
2025-11-08 11:55:12.228375,1,0,0,0
2025-11-08 11:55:12.435205,1,0,0,0
2025-11-08 11:55:12.615002,2,2,0,0
2025-11-08 11:55:14.303127,2,2,0,0
2025-11-08 11:55:14.498216,4,3,0,0
2025-11-08 11:55:14.658578,3,2,0,0
2025-11-08 11:55:14.804548,3,2,0,0
2025-11-08 11:55:15.233880,3,2,0,0
2025-11-08 11:55:15.421286,3,2,0,0
2025-11-08 11:55:15.606381,3,2,0,0
2025-11-08 11:55:15.750461,3,2,0,0
2025-11-08 11:55:15.912007,3,2,0,0
2025-11-08 11:55:16.102560,3,2,0,0
2025-11-08 11:55:16.318774,3,2,0,0
2025-11-08 11:55:16.540364,3,2,0,0
2025-11-08 11:55:16.706910,3,2,0,0
2025-11-08 11:55:16.906003,3,2,0,0
2025-11-08 11:55:17.117087,3,2,0,0
2025-11-08 11:55:17.335178,3,2,0,0
2025-11-08 11:55:17.544847,3,2,0,0
2025-11-08 11:55:17.786379,3,2,0,0
2025-11-08 11:55:17.983468,3,2,0,0
2025-11-08 11:55:18.185197,3,2,0,0
2025-11-08 11:55:18.401321,3,2,0,0
2025-11-08 11:55:18.642993,3,2,0,0
2025-11-08 11:55:18.869538,3,2,0,0
2025-11-08 11:55:19.140607,3,2,0,0
2025-11-08 11:55:19.415768,3,2,0,0
2025-11-08 11:55:19.661862,3,2,0,0
2025-11-08 11:55:19.846923,3,2,0,0
2025-11-08 11:55:20.025254,3,2,0,0
2025-11-08 11:55:20.293702,3,2,0,0
2025-11-08 11:55:20.576768,3,2,0,0
2025-11-08 11:55:20.802893,3,2,0,0
2025-11-08 11:55:21.055554,3,2,0,0
2025-11-08 11:55:21.312187,3,2,0,0
2025-11-08 11:55:21.565120,3,2,0,0
2025-11-08 11:55:21.822474,3,2,0,0
2025-11-08 11:55:22.093770,3,2,0,0
2025-11-08 11:55:22.343346,3,2,0,0
2025-11-08 11:55:22.581038,3,2,0,0
2025-11-08 11:55:22.790707,3,2,0,0
2025-11-08 11:55:23.040812,3,2,0,0
2025-11-08 11:55:23.279756,3,2,0,0
2025-11-08 11:55:23.777425,3,2,0,0
2025-11-08 11:55:24.689321,3,2,0,0
2025-11-08 11:55:25.393217,3,2,0,0
2025-11-08 11:55:26.191340,3,2,0,0
2025-11-08 11:55:26.847052,3,2,0,0
2025-11-08 11:55:27.794848,3,2,0,0
2025-11-08 11:55:29.056051,3,2,0,0
2025-11-08 11:55:29.965665,3,2,0,0
2025-11-08 11:55:31.111835,3,2,0,0
2025-11-08 11:55:32.215647,4,2,0,0
2025-11-08 11:55:33.097290,4,2,0,0
2025-11-08 11:55:34.278646,4,2,0,0
2025-11-08 11:55:35.430466,4,2,0,0
2025-11-08 11:55:36.326003,4,2,0,0
2025-11-08 11:55:37.344292,4,2,0,0
2025-11-08 11:55:38.237824,4,2,0,0
2025-11-08 11:55:39.194890,3,2,0,0
2025-11-08 11:55:40.241348,5,4,0,0
2025-11-08 11:55:41.216920,4,3,0,0
2025-11-08 11:55:42.359096,4,3,0,0
2025-11-08 11:55:43.420848,4,3,0,0
2025-11-08 11:55:44.527225,4,3,0,0
2025-11-08 11:55:45.604684,4,2,0,0
2025-11-08 11:55:46.631488,3,0,0,0
2025-11-08 11:55:47.755318,4,0,0,0
2025-11-08 11:55:48.461535,5,2,0,0
2025-11-08 11:55:49.197713,6,5,0,0
2025-11-08 11:55:49.969711,6,5,0,0
2025-11-08 11:55:50.701100,6,5,0,0
2025-11-08 11:55:51.442995,5,5,0,0
2025-11-08 11:55:52.338154,3,2,0,0
2025-11-08 11:55:53.220274,4,3,0,0
2025-11-08 11:55:54.127590,4,3,0,0
2025-11-08 11:55:54.887183,4,3,0,0
2025-11-08 11:55:55.913305,5,5,0,0
2025-11-08 11:55:56.813727,5,4,0,0
2025-11-08 11:55:57.579780,5,5,0,0
2025-11-08 11:55:58.564014,5,5,0,0
2025-11-08 11:55:59.386309,5,5,0,0
2025-11-08 11:56:00.109811,4,3,0,0
2025-11-08 11:56:00.768508,4,3,0,0
2025-11-08 11:56:01.571108,4,3,0,0
2025-11-08 11:56:02.316523,4,3,0,0
2025-11-08 11:56:02.992501,4,3,0,0
2025-11-08 11:56:03.725933,4,3,0,0
2025-11-08 11:56:04.783126,3,2,0,0
2025-11-08 11:56:05.758260,4,3,0,0
2025-11-08 11:56:06.774728,4,3,0,0
2025-11-08 11:56:07.609732,5,5,0,0
2025-11-08 11:56:08.508485,5,5,0,0
2025-11-08 11:56:09.280573,5,5,0,0
2025-11-08 11:56:10.090923,5,4,0,0
2025-11-08 11:56:11.082295,4,4,0,0
2025-11-08 11:56:12.055509,3,2,0,0
2025-11-08 11:56:12.788388,3,2,0,0
2025-11-08 11:56:15.023173,3,2,0,0
2025-11-08 11:56:15.819113,3,2,0,0
2025-11-08 11:56:16.836608,3,2,0,0
